priority_score,name,openalex_id,h_index,i10_index,cited_by_count,works_count,2yr_mean_citedness,institution,institution_type,city,paper_count_in_window,top_paper_title,top_paper_link,venues,linkedin_search_url,google_scholar_url
10.0,Joshua Susskind,conf:joshua susskind:apple,0,,,,,Apple,company,,1,Denoising Autoregressive Transformers for Scalable Text-to-Image Generation,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Joshua+Susskind+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Joshua+Susskind%22
10.0,Shuangfei Zhai,conf:shuangfei zhai:apple inc.,0,,,,,Apple Inc.,company,,1,Denoising Autoregressive Transformers for Scalable Text-to-Image Generation,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Shuangfei+Zhai+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Shuangfei+Zhai%22
10.0,Werner Geyer,conf:werner geyer:ibm research,0,,,,,IBM Research,company,,1,Justice or Prejudice? Quantifying Biases in LLM-as-a-Judge,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Werner+Geyer+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Werner+Geyer%22
10.0,Dwaraknath Gnaneshwar,conf:dwaraknath gnaneshwar:cohere,0,,,,,Cohere,company,,1,Procedural Knowledge in Pretraining Drives Reasoning in Large Language Models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Dwaraknath+Gnaneshwar+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Dwaraknath+Gnaneshwar%22
10.0,Edward Grefenstette,conf:edward grefenstette:google deepmind,0,,,,,Google DeepMind,company,,1,Procedural Knowledge in Pretraining Drives Reasoning in Large Language Models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Edward+Grefenstette+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Edward+Grefenstette%22
10.0,Max Bartolo,conf:max bartolo:cohere,0,,,,,Cohere,company,,1,Procedural Knowledge in Pretraining Drives Reasoning in Large Language Models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Max+Bartolo+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Max+Bartolo%22
10.0,Yicong Hong,conf:yicong hong:adobe research,0,,,,,Adobe Research,company,,1,Bootstrapping Language-Guided Navigation Learning with Self-Refining Data Flywheel,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yicong+Hong+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yicong+Hong%22
10.0,Daniel A. Roberts,conf:daniel a. roberts:facebook,0,,,,,Facebook,company,,1,The Unreasonable Ineffectiveness of the Deeper Layers,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Daniel+A.+Roberts+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Daniel+A.+Roberts%22
10.0,Chen Bo Calvin Zhang,conf:chen bo calvin zhang:scale ai,0,,,,,Scale AI,company,,1,ORSO: Accelerating Reward Design via Online Reward Selection and Policy Optimization,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Chen+Bo+Calvin+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Chen+Bo+Calvin+Zhang%22
10.0,Andrew Silva,conf:andrew silva:toyota research institute,0,,,,,Toyota Research Institute,company,,1,ReGen: Generative Robot Simulation via Inverse Design,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Andrew+Silva+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Andrew+Silva%22
10.0,Guy Rosman,conf:guy rosman:toyota research institute; mgh; duke surgery,0,,,,,Toyota Research Institute; MGH; Duke Surgery,company,,1,ReGen: Generative Robot Simulation via Inverse Design,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Guy+Rosman+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Guy+Rosman%22
10.0,Anastasiia Filippova,conf:anastasiia filippova:apple,0,,,,,Apple,company,,1,No Need to Talk: Asynchronous Mixture of Language Models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Anastasiia+Filippova+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Anastasiia+Filippova%22
10.0,Iretiayo Akinola,conf:iretiayo akinola:nvidia,0,,,,,NVIDIA,company,,1,SRSA: Skill Retrieval and Adaptation for Robotic Assembly Tasks,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Iretiayo+Akinola+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Iretiayo+Akinola%22
10.0,Guillermo Ortiz-Jimenez,conf:guillermo ortiz-jimenez:google deepmind,0,,,,,Google DeepMind,company,,1,LiNeS: Post-training Layer Scaling Prevents Forgetting and Enhances Model Merging,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Guillermo+Ortiz-Jimenez+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Guillermo+Ortiz-Jimenez%22
10.0,Michel Galley,conf:michel galley:microsoft research,0,,,,,Microsoft Research,company,,1,ExACT: Teaching AI Agents to Explore with Reflective-MCTS and Exploratory Learning,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Michel+Galley+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Michel+Galley%22
10.0,Weiran Yao,conf:weiran yao:salesforce.com,0,,,,,SalesForce.com,company,,1,Diversity Empowers Intelligence: Integrating Expertise of Software Engineering Agents,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Weiran+Yao+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Weiran+Yao%22
10.0,Zuxin Liu,conf:zuxin liu:salesforce ai research,0,,,,,Salesforce AI Research,company,,1,Diversity Empowers Intelligence: Integrating Expertise of Software Engineering Agents,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zuxin+Liu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zuxin+Liu%22
10.0,Zhiwei Liu,conf:zhiwei liu:salesforce.com,0,,,,,SalesForce.com,company,,1,Diversity Empowers Intelligence: Integrating Expertise of Software Engineering Agents,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zhiwei+Liu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zhiwei+Liu%22
10.0,Rithesh Ramapura Narasimha Murthy,conf:rithesh ramapura narasimha murthy:salesforce,0,,,,,Salesforce,company,,1,Diversity Empowers Intelligence: Integrating Expertise of Software Engineering Agents,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Rithesh+Ramapura+Narasimha+Murthy+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Rithesh+Ramapura+Narasimha+Murthy%22
10.0,Tian Lan,conf:tian lan:salesforce,0,,,,,SalesForce,company,,1,Diversity Empowers Intelligence: Integrating Expertise of Software Engineering Agents,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Tian+Lan+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Tian+Lan%22
10.0,Geoff Gordon,conf:geoff gordon:microsoft,0,,,,,Microsoft,company,,1,LICORICE: Label-Efficient Concept-Based Interpretable Reinforcement Learning,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Geoff+Gordon+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Geoff+Gordon%22
10.0,Harsh Jhamtani,conf:harsh jhamtani:microsoft,0,,,,,Microsoft,company,,1,Steering Large Language Models between Code Execution and Textual Reasoning,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Harsh+Jhamtani+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Harsh+Jhamtani%22
10.0,Rasoul Shafipour,conf:rasoul shafipour:apple,0,,,,,Apple,company,,1,SeedLM: Compressing LLM Weights into Seeds of Pseudo-Random Generators,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Rasoul+Shafipour+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Rasoul+Shafipour%22
10.0,David Harrison,conf:david harrison:apple,0,,,,,Apple,company,,1,SeedLM: Compressing LLM Weights into Seeds of Pseudo-Random Generators,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+David+Harrison+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22David+Harrison%22
10.0,JEFFREY MARKER,conf:jeffrey marker:apple,0,,,,,Apple,company,,1,SeedLM: Compressing LLM Weights into Seeds of Pseudo-Random Generators,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+JEFFREY+MARKER+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22JEFFREY+MARKER%22
10.0,Houman Bedayat,conf:houman bedayat:apple,0,,,,,Apple,company,,1,SeedLM: Compressing LLM Weights into Seeds of Pseudo-Random Generators,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Houman+Bedayat+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Houman+Bedayat%22
10.0,Sachin Mehta,conf:sachin mehta:apple inc.,0,,,,,Apple Inc.,company,,1,SeedLM: Compressing LLM Weights into Seeds of Pseudo-Random Generators,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Sachin+Mehta+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Sachin+Mehta%22
10.0,Mohammad Rastegari,conf:mohammad rastegari:apple,0,,,,,Apple,company,,1,SeedLM: Compressing LLM Weights into Seeds of Pseudo-Random Generators,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Mohammad+Rastegari+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Mohammad+Rastegari%22
10.0,Saman Naderiparizi,conf:saman naderiparizi:apple,0,,,,,Apple,company,,1,SeedLM: Compressing LLM Weights into Seeds of Pseudo-Random Generators,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Saman+Naderiparizi+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Saman+Naderiparizi%22
10.0,Vianne Gao,conf:vianne gao:amazon,0,,,,,Amazon,company,,1,Ensembles of Low-Rank Expert Adapters,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Vianne+Gao+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Vianne+Gao%22
10.0,Mengting Wan,conf:mengting wan:microsoft,0,,,,,Microsoft,company,,1,Interactive Speculative Planning: Enhance Agent Efficiency through Co-design of System and User Interface,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Mengting+Wan+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Mengting+Wan%22
10.0,JAGANNATH VADREVU,conf:jagannath vadrevu:microsoft,0,,,,,Microsoft,company,,1,Interactive Speculative Planning: Enhance Agent Efficiency through Co-design of System and User Interface,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+JAGANNATH+VADREVU+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22JAGANNATH+VADREVU%22
10.0,John Kamalu,conf:john kamalu:nvidia,0,,,,,NVIDIA,company,,1,MIND: Math Informed syNthetic Dialogues for Pretraining LLMs,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+John+Kamalu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22John+Kamalu%22
10.0,Aviv Rosenberg,conf:aviv rosenberg:google research,0,,,,,Google Research,company,,1,Building Math Agents with Multi-Turn Iterative Preference Learning,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Aviv+Rosenberg+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Aviv+Rosenberg%22
10.0,Misha Khalman,"conf:misha khalman:google research, brain team",0,,,,,"Google Research, Brain Team",company,,1,Building Math Agents with Multi-Turn Iterative Preference Learning,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Misha+Khalman+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Misha+Khalman%22
10.0,James Liu,"conf:james liu:mit, together, anthropic",0,,,,,"MIT, Together, Anthropic",company,,1,Training-Free Activation Sparsity in Large Language Models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+James+Liu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22James+Liu%22
10.0,Pragaash Ponnusamy,conf:pragaash ponnusamy:together ai,0,,,,,Together AI,company,,1,Training-Free Activation Sparsity in Large Language Models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Pragaash+Ponnusamy+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Pragaash+Ponnusamy%22
10.0,Behnam Neyshabur,conf:behnam neyshabur:google,0,,,,,Google,company,,1,Beyond the Imitation Game: Quantifying and extrapolating the capabilities of language models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Behnam+Neyshabur+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Behnam+Neyshabur%22
10.0,Shixiang Gu,conf:shixiang gu:google,0,,,,,Google,company,,1,Beyond the Imitation Game: Quantifying and extrapolating the capabilities of language models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Shixiang+Gu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Shixiang+Gu%22
10.0,Deep Ganguli,conf:deep ganguli:anthropic,0,,,,,Anthropic,company,,1,Beyond the Imitation Game: Quantifying and extrapolating the capabilities of language models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Deep+Ganguli+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Deep+Ganguli%22
10.0,Stephanie Lin,conf:stephanie lin:openai,0,,,,,OpenAI,company,,1,Beyond the Imitation Game: Quantifying and extrapolating the capabilities of language models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Stephanie+Lin+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Stephanie+Lin%22
10.0,Andrew Dai,conf:andrew dai:google deepmind,0,,,,,Google DeepMind,company,,1,Beyond the Imitation Game: Quantifying and extrapolating the capabilities of language models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Andrew+Dai+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Andrew+Dai%22
10.0,Yuntao Bai,conf:yuntao bai:anthropic,0,,,,,Anthropic,company,,1,Beyond the Imitation Game: Quantifying and extrapolating the capabilities of language models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yuntao+Bai+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yuntao+Bai%22
10.0,Luke Metz,conf:luke metz:google brain,0,,,,,Google Brain,company,,1,Beyond the Imitation Game: Quantifying and extrapolating the capabilities of language models,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Luke+Metz+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Luke+Metz%22
10.0,Weiliang Zeng,conf:weiliang zeng:qualcomm,0,,,,,QualComm,company,,1,How efficient is LLM-generated code? A rigorous & high-standard benchmark,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Weiliang+Zeng+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Weiliang+Zeng%22
10.0,James Ezick,"conf:james ezick:qualcomm technologies, inc.",0,,,,,"Qualcomm Technologies, Inc.",company,,1,How efficient is LLM-generated code? A rigorous & high-standard benchmark,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+James+Ezick+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22James+Ezick%22
10.0,Christopher Lott,conf:christopher lott:qualcomm technologies inc.,0,,,,,Qualcomm Technologies Inc.,company,,1,How efficient is LLM-generated code? A rigorous & high-standard benchmark,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Christopher+Lott+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Christopher+Lott%22
10.0,Harshit Khaitan,conf:harshit khaitan:facebook,0,,,,,Facebook,company,,1,R-Sparse: Rank-Aware Activation Sparsity for Efficient LLM Inference,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Harshit+Khaitan+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Harshit+Khaitan%22
10.0,Matthias Gallé,conf:matthias gallé:cohere,0,,,,,Cohere,company,,1,Commit0: Library Generation from Scratch,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Matthias+Gall%C3%A9+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Matthias+Gall%C3%A9%22
10.0,Sheng Cao,conf:sheng cao:meta,0,,,,,Meta,company,,1,Param$\Delta$ for Direct Mixing: Post-Train Large Language Model At Zero Cost,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Sheng+Cao+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Sheng+Cao%22
10.0,Karthik Prasad,conf:karthik prasad:facebook ai,0,,,,,Facebook AI,company,,1,Param$\Delta$ for Direct Mixing: Post-Train Large Language Model At Zero Cost,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Karthik+Prasad+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Karthik+Prasad%22
10.0,Yun-Da Tsai,conf:yun-da tsai:nvidia,0,,,,,NVIDIA,company,,1,CraftRTL: High-quality Synthetic Data Generation for Verilog Code Models with Correct-by-Construction Non-Textual Representations and Targeted Code Repair,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yun-Da+Tsai+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yun-Da+Tsai%22
10.0,Wenfei Zhou,conf:wenfei zhou:nvidia,0,,,,,NVIDIA,company,,1,CraftRTL: High-quality Synthetic Data Generation for Verilog Code Models with Correct-by-Construction Non-Textual Representations and Targeted Code Repair,,ICLR 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Wenfei+Zhou+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Wenfei+Zhou%22
